

*******************************************************************************
Ephemeris / WWW_USER Tue Apr 28 15:02:35 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2021-Dec-25 13:01:09.1840 TDB
Stop  time      : A.D. 2022-May-21 00:00:00.0000 TDB
Step-size       : 15 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2459574.657050741, A.D. 2021-Dec-26 03:46:09.1840, -1.224933272230834E+07,  1.472273026153688E+08,  1.830674886727333E+04, -3.019508703644563E+01, -2.336773327730372E+00,  9.475498182393016E-04,
2459574.667467407, A.D. 2021-Dec-26 04:01:09.1840, -1.227650812847061E+07,  1.472251970448743E+08,  1.830760291245580E+04, -3.019470426819482E+01, -2.342272214789292E+00,  9.503280670182246E-04,
2459574.677884074, A.D. 2021-Dec-26 04:16:09.1840, -1.230368318969033E+07,  1.472230865253832E+08,  1.830845945727825E+04, -3.019432049740452E+01, -2.347771098386317E+00,  9.531046091102446E-04,
2459574.688300741, A.D. 2021-Dec-26 04:31:09.1840, -1.233085790506514E+07,  1.472209710568983E+08,  1.830931850023568E+04, -3.019393572394030E+01, -2.353269978401611E+00,  9.558794294376449E-04,
2459574.698717407, A.D. 2021-Dec-26 04:46:09.1840, -1.235803227369257E+07,  1.472188506394231E+08,  1.831018003974110E+04, -3.019354994766740E+01, -2.358768854715117E+00,  9.586525129055001E-04,
2459574.709134074, A.D. 2021-Dec-26 05:01:09.1840, -1.238520629467005E+07,  1.472167252729610E+08,  1.831104407422245E+04, -3.019316316845083E+01, -2.364267727206553E+00,  9.614238444053402E-04,
2459574.719550741, A.D. 2021-Dec-26 05:16:09.1840, -1.241237996709486E+07,  1.472145949575154E+08,  1.831191060211509E+04, -3.019277538615528E+01, -2.369766595755413E+00,  9.641934088132631E-04,
2459574.729967407, A.D. 2021-Dec-26 05:31:09.1840, -1.243955329006417E+07,  1.472124596930898E+08,  1.831277962183207E+04, -3.019238660064518E+01, -2.375265460240963E+00,  9.669611909889353E-04,
2459574.740384074, A.D. 2021-Dec-26 05:46:09.1840, -1.246672626267502E+07,  1.472103194796882E+08,  1.831365113172680E+04, -3.019199681178464E+01, -2.380764320542246E+00,  9.697271757794779E-04,
2459574.750800741, A.D. 2021-Dec-26 06:01:09.1840, -1.249389888402434E+07,  1.472081743173141E+08,  1.831452513020486E+04, -3.019160601943753E+01, -2.386263176538071E+00,  9.724913480144703E-04,
