

*******************************************************************************
Ephemeris / WWW_USER Tue Apr 28 15:00:56 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: James Webb Space Telescope (spacecraft) (-170) {source: JWST_merged}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2021-Dec-25 13:01:09.1840 TDB
Stop  time      : A.D. 2022-May-21 00:00:00.0000 TDB
Step-size       : 15 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2459641.063300741, A.D. 2022-Mar-02 13:31:09.1840, -1.429501306921503E+08,  4.820859179949172E+07,  2.061563808127865E+04, -1.007412374124310E+01, -2.867438769500420E+01,  1.771681570417947E-01,
2459641.073717407, A.D. 2022-Mar-02 13:46:09.1840, -1.429591950719857E+08,  4.818278402035497E+07,  2.077508981952816E+04, -1.006894250265719E+01, -2.867623244942671E+01,  1.771690457567168E-01,
2459641.084134074, A.D. 2022-Mar-02 14:01:09.1840, -1.429682547885586E+08,  4.815697458136453E+07,  2.093454234616086E+04, -1.006376093572258E+01, -2.867807625862678E+01,  1.771699089320080E-01,
2459641.094550741, A.D. 2022-Mar-02 14:16:09.1840, -1.429773098415736E+08,  4.813116348337120E+07,  2.109399563814700E+04, -1.005857904059931E+01, -2.867991912254281E+01,  1.771707465671053E-01,
2459641.104967407, A.D. 2022-Mar-02 14:31:09.1840, -1.429863602307353E+08,  4.810535072722578E+07,  2.125344967249781E+04, -1.005339681746802E+01, -2.868176104111148E+01,  1.771715586473608E-01,
2459641.115384074, A.D. 2022-Mar-02 14:46:09.1840, -1.429954059557487E+08,  4.807953631377895E+07,  2.141290442624688E+04, -1.004821426658901E+01, -2.868360201457664E+01,  1.771723452076284E-01,
2459641.125800741, A.D. 2022-Mar-02 15:01:09.1840, -1.430044470163189E+08,  4.805372024388137E+07,  2.157235987641662E+04, -1.004303138804524E+01, -2.868544204267670E+01,  1.771731062206001E-01,
2459641.136217407, A.D. 2022-Mar-02 15:16:09.1840, -1.430134834121509E+08,  4.802790251838406E+07,  2.173181599996984E+04, -1.003784818198118E+01, -2.868728112518621E+01,  1.771738416590072E-01,
2459641.146634074, A.D. 2022-Mar-02 15:31:09.1840, -1.430225151429503E+08,  4.800208313813799E+07,  2.189127277393639E+04, -1.003266464857595E+01, -2.868911926198367E+01,  1.771745515011034E-01,
2459641.157050741, A.D. 2022-Mar-02 15:46:09.1840, -1.430315422084223E+08,  4.797626210399442E+07,  2.205073017524183E+04, -1.002748078800282E+01, -2.869095645295259E+01,  1.771752357365024E-01,
2459641.167467407, A.D. 2022-Mar-02 16:01:09.1840, -1.430405646082726E+08,  4.795043941680466E+07,  2.221018818081915E+04, -1.002229660042542E+01, -2.869279269802346E+01,  1.771758943608575E-01,
2459641.177884074, A.D. 2022-Mar-02 16:16:09.1840, -1.430495823422070E+08,  4.792461507742001E+07,  2.236964676766098E+04, -1.001711208604532E+01, -2.869462799699106E+01,  1.771765273460613E-01,
2459641.188300741, A.D. 2022-Mar-02 16:31:09.1840, -1.430585954099315E+08,  4.789878908669227E+07,  2.252910591261461E+04, -1.001192724519061E+01, -2.869646234920022E+01,  1.771771345818109E-01,
2459641.198717407, A.D. 2022-Mar-02 16:46:09.1840, -1.430676038111524E+08,  4.787296144547299E+07,  2.268856559258327E+04, -1.000674207775891E+01, -2.869829575632777E+01,  1.771777163382602E-01,
2459641.209134074, A.D. 2022-Mar-02 17:01:09.1840, -1.430766075455755E+08,  4.784713215461271E+07,  2.284802578467131E+04, -1.000155658380133E+01, -2.870012821806984E+01,  1.771782725871507E-01,
2459641.219550741, A.D. 2022-Mar-02 17:16:09.1840, -1.430856066129073E+08,  4.782130121496236E+07,  2.300748646590859E+04, -9.996370763512862E+00, -2.870195973422152E+01,  1.771788033015991E-01,
2459641.229967407, A.D. 2022-Mar-02 17:31:09.1840, -1.430946010128540E+08,  4.779546862737317E+07,  2.316694761325046E+04, -9.991184617127701E+00, -2.870379030439643E+01,  1.771793084200759E-01,
2459641.240384074, A.D. 2022-Mar-02 17:46:09.1840, -1.431035907451223E+08,  4.776963439269657E+07,  2.332640920371935E+04, -9.985998144824736E+00, -2.870561992842590E+01,  1.771797879210926E-01,
2459641.250800741, A.D. 2022-Mar-02 18:01:09.1840, -1.431125758094190E+08,  4.774379851178411E+07,  2.348587121419981E+04, -9.980811346769782E+00, -2.870744860629477E+01,  1.771802418041641E-01,
2459641.261217407, A.D. 2022-Mar-02 18:16:09.1840, -1.431215562054508E+08,  4.771796098548736E+07,  2.364533362165838E+04, -9.975624223112318E+00, -2.870927633794461E+01,  1.771806700644198E-01,
2459641.271634074, A.D. 2022-Mar-02 18:31:09.1840, -1.431305319329249E+08,  4.769212181465796E+07,  2.380479640303180E+04, -9.970436774022778E+00, -2.871110312334229E+01,  1.771810727011705E-01,
2459641.282050741, A.D. 2022-Mar-02 18:46:09.1840, -1.431395029915485E+08,  4.766628100014754E+07,  2.396425953526795E+04, -9.965248999676959E+00, -2.871292896233477E+01,  1.771814497037205E-01,
2459641.292467407, A.D. 2022-Mar-02 19:01:09.1840, -1.431484693810289E+08,  4.764043854280797E+07,  2.412372299524769E+04, -9.960060900248461E+00, -2.871475385482795E+01,  1.771818010429360E-01,
2459641.302884074, A.D. 2022-Mar-02 19:16:09.1840, -1.431574311010734E+08,  4.761459444349111E+07,  2.428318675991520E+04, -9.954872475898144E+00, -2.871657780078093E+01,  1.771821267319797E-01,
2459641.313300741, A.D. 2022-Mar-02 19:31:09.1840, -1.431663881513900E+08,  4.758874870304888E+07,  2.444265080615506E+04, -9.949683726810084E+00, -2.871840080004549E+01,  1.771824267398969E-01,
2459641.323717407, A.D. 2022-Mar-02 19:46:09.1840, -1.431753405316863E+08,  4.756290132233337E+07,  2.460211511084810E+04, -9.944494653135079E+00, -2.872022285259196E+01,  1.771827010764966E-01,
2459641.334134074, A.D. 2022-Mar-02 20:01:09.1840, -1.431842882416703E+08,  4.753705230219657E+07,  2.476157965092361E+04, -9.939305255039827E+00, -2.872204395834861E+01,  1.771829497289730E-01,
2459641.344550741, A.D. 2022-Mar-02 20:16:09.1840, -1.431932312810501E+08,  4.751120164349069E+07,  2.492104440322891E+04, -9.934115532678549E+00, -2.872386411723922E+01,  1.771831726870552E-01,
2459641.354967407, A.D. 2022-Mar-02 20:31:09.1840, -1.432021696495338E+08,  4.748534934706792E+07,  2.508050934463739E+04, -9.928925486216967E+00, -2.872568332924244E+01,  1.771833699591863E-01,
2459641.365384074, A.D. 2022-Mar-02 20:46:09.1840, -1.432111033468300E+08,  4.745949541378045E+07,  2.523997445207089E+04, -9.923735115816530E+00, -2.872750159429240E+01,  1.771835415368184E-01,
2459641.375800741, A.D. 2022-Mar-02 21:01:09.1840, -1.432200323726472E+08,  4.743363984448057E+07,  2.539943970236555E+04, -9.918544421625942E+00, -2.872931891237597E+01,  1.771836874173509E-01,
2459641.386217407, A.D. 2022-Mar-02 21:16:09.1840, -1.432289567266938E+08,  4.740778264002062E+07,  2.555890507238358E+04, -9.913353403797593E+00, -2.873113528345091E+01,  1.771838076104704E-01,
2459641.396634074, A.D. 2022-Mar-02 21:31:09.1840, -1.432378764086789E+08,  4.738192380125284E+07,  2.571837053905427E+04, -9.908162062531302E+00, -2.873295070738346E+01,  1.771839020834953E-01,
2459641.407050741, A.D. 2022-Mar-02 21:46:09.1840, -1.432467914183114E+08,  4.735606332902978E+07,  2.587783607919142E+04, -9.902970397962225E+00, -2.873476518413530E+01,  1.771839708457801E-01,
2459641.417467407, A.D. 2022-Mar-02 22:01:09.1840, -1.432557017553002E+08,  4.733020122420394E+07,  2.603730166962370E+04, -9.897778410263532E+00, -2.873657871364264E+01,  1.771840138862775E-01,
2459641.427884074, A.D. 2022-Mar-02 22:16:09.1840, -1.432646074193549E+08,  4.730433748762778E+07,  2.619676728726923E+04, -9.892586099600244E+00, -2.873839129582541E+01,  1.771840312007367E-01,
2459641.438300741, A.D. 2022-Mar-02 22:31:09.1840, -1.432735084101847E+08,  4.727847212015401E+07,  2.635623290892318E+04, -9.887393466138800E+00, -2.874020293062741E+01,  1.771840227812813E-01,
2459641.448717407, A.D. 2022-Mar-02 22:46:09.1840, -1.432824047274990E+08,  4.725260512263528E+07,  2.651569851142541E+04, -9.882200510037245E+00, -2.874201361795221E+01,  1.771839886157078E-01,
2459641.459134074, A.D. 2022-Mar-02 23:01:09.1840, -1.432912963710079E+08,  4.722673649592432E+07,  2.667516407162324E+04, -9.877007231467486E+00, -2.874382335776295E+01,  1.771839287093098E-01,
2459641.469550741, A.D. 2022-Mar-02 23:16:09.1840, -1.433001833404210E+08,  4.720086624087393E+07,  2.683462956634164E+04, -9.871813630589735E+00, -2.874563215001221E+01,  1.771838430532675E-01,
2459641.479967407, A.D. 2022-Mar-02 23:31:09.1840, -1.433090656354482E+08,  4.717499435833699E+07,  2.699409497237206E+04, -9.866619707545901E+00, -2.874743999464599E+01,  1.771837316404916E-01,
2459641.490384074, A.D. 2022-Mar-02 23:46:09.1840, -1.433179432557998E+08,  4.714912084916627E+07,  2.715356026658416E+04, -9.861425462511686E+00, -2.874924689162868E+01,  1.771835944736324E-01,
2459641.500800741, A.D. 2022-Mar-03 00:01:09.1840, -1.433268162011915E+08,  4.712324571421006E+07,  2.731302542782575E+04, -9.856230895663657E+00, -2.875105284087508E+01,  1.771834315484053E-01,
2459641.511217407, A.D. 2022-Mar-03 00:16:09.1840, -1.433356844713231E+08,  4.709736895433050E+07,  2.747249042834714E+04, -9.851036007104145E+00, -2.875285784235831E+01,  1.771832428545022E-01,
2459641.521634074, A.D. 2022-Mar-03 00:31:09.1840, -1.433445480659104E+08,  4.707149057037604E+07,  2.763195524751022E+04, -9.845840797061078E+00, -2.875466189602858E+01,  1.771830283943832E-01,
2459641.532050741, A.D. 2022-Mar-03 00:46:09.1840, -1.433534069846639E+08,  4.704561056319987E+07,  2.779141986206919E+04, -9.840645265666700E+00, -2.875646500182022E+01,  1.771827881612644E-01,
2459641.542467407, A.D. 2022-Mar-03 01:01:09.1840, -1.433622612272947E+08,  4.701972893365510E+07,  2.795088424881175E+04, -9.835449413096988E+00, -2.875826715966539E+01,  1.771825221515702E-01,
2459641.552884074, A.D. 2022-Mar-03 01:16:09.1840, -1.433711107935137E+08,  4.699384568259468E+07,  2.811034838460758E+04, -9.830253239624241E+00, -2.876006836990131E+01,  1.771822303951698E-01,
2459641.563300741, A.D. 2022-Mar-03 01:31:09.1840, -1.433799556830322E+08,  4.696796081087165E+07,  2.826981224624068E+04, -9.825056745303746E+00, -2.876186863213248E+01,  1.771819128562679E-01,
2459641.573717407, A.D. 2022-Mar-03 01:46:09.1840, -1.433887958955615E+08,  4.694207431933926E+07,  2.842927581049502E+04, -9.819859930301504E+00, -2.876366794623206E+01,  1.771815695208403E-01,
2459641.584134074, A.D. 2022-Mar-03 02:01:09.1840, -1.433976314308131E+08,  4.691618620885086E+07,  2.858873905417696E+04, -9.814662794757444E+00, -2.876546631214557E+01,  1.771812003855651E-01,
2459641.594550741, A.D. 2022-Mar-03 02:16:09.1840, -1.434064622884984E+08,  4.689029648025984E+07,  2.874820195404813E+04, -9.809465338837272E+00, -2.876726372980533E+01,  1.771808054467421E-01,
2459641.604967407, A.D. 2022-Mar-03 02:31:09.1840, -1.434152884683293E+08,  4.686440513441968E+07,  2.890766448687762E+04, -9.804267562713429E+00, -2.876906019915617E+01,  1.771803846875706E-01,
2459641.615384074, A.D. 2022-Mar-03 02:46:09.1840, -1.434241099700177E+08,  4.683851217218391E+07,  2.906712662942335E+04, -9.799069466557992E+00, -2.877085572010959E+01,  1.771799381171206E-01,
2459641.625800741, A.D. 2022-Mar-03 03:01:09.1840, -1.434329267932756E+08,  4.681261759440605E+07,  2.922658835847676E+04, -9.793871050526976E+00, -2.877265029254729E+01,  1.771794657052830E-01,
2459641.636217407, A.D. 2022-Mar-03 03:16:09.1840, -1.434417389378152E+08,  4.678672140193992E+07,  2.938604965075105E+04, -9.788672314820595E+00, -2.877444391633443E+01,  1.771789674373139E-01,
2459641.646634074, A.D. 2022-Mar-03 03:31:09.1840, -1.434505464033489E+08,  4.676082359563928E+07,  2.954551048295945E+04, -9.783473259570190E+00, -2.877623659150594E+01,  1.771784433340162E-01,
2459641.657050741, A.D. 2022-Mar-03 03:46:09.1840, -1.434593491895891E+08,  4.673492417635795E+07,  2.970497083187103E+04, -9.778273884984367E+00, -2.877802831779296E+01,  1.771778933436021E-01,
2459641.667467407, A.D. 2022-Mar-03 04:01:09.1840, -1.434681472962485E+08,  4.670902314494994E+07,  2.986443067418784E+04, -9.773074191210634E+00, -2.877981909522568E+01,  1.771773174736602E-01,
2459641.677884074, A.D. 2022-Mar-03 04:16:09.1840, -1.434769407230399E+08,  4.668312050226931E+07,  3.002388998657465E+04, -9.767874178410299E+00, -2.878160892371555E+01,  1.771767157280539E-01,
2459641.688300741, A.D. 2022-Mar-03 04:31:09.1840, -1.434857294696763E+08,  4.665721624916998E+07,  3.018334874581173E+04, -9.762673846739442E+00, -2.878339780328279E+01,  1.771760881062043E-01,
2459641.698717407, A.D. 2022-Mar-03 04:46:09.1840, -1.434945135358709E+08,  4.663131038650615E+07,  3.034280692855641E+04, -9.757473196372489E+00, -2.878518573377293E+01,  1.771754345878040E-01,
2459641.709134074, A.D. 2022-Mar-03 05:01:09.1840, -1.435032929213366E+08,  4.660540291513202E+07,  3.050226451148838E+04, -9.752272227452075E+00, -2.878697271518797E+01,  1.771747551768179E-01,
2459641.719550741, A.D. 2022-Mar-03 05:16:09.1840, -1.435120676257870E+08,  4.657949383590155E+07,  3.066172147137672E+04, -9.747070940089976E+00, -2.878875874773338E+01,  1.771740499144130E-01,
2459641.729967407, A.D. 2022-Mar-03 05:31:09.1840, -1.435208376489356E+08,  4.655358314966895E+07,  3.082117778490484E+04, -9.741869334520830E+00, -2.879054383103864E+01,  1.771733187438791E-01,
2459641.740384074, A.D. 2022-Mar-03 05:46:09.1840, -1.435296029904961E+08,  4.652767085728858E+07,  3.098063342872635E+04, -9.736667410901543E+00, -2.879232796504597E+01,  1.771725616569544E-01,
2459641.750800741, A.D. 2022-Mar-03 06:01:09.1840, -1.435383636501822E+08,  4.650175695961478E+07,  3.114008837956563E+04, -9.731465169392656E+00, -2.879411114972017E+01,  1.771717786595630E-01,
2459641.761217407, A.D. 2022-Mar-03 06:16:09.1840, -1.435471196277080E+08,  4.647584145750203E+07,  3.129954261405766E+04, -9.726262610157859E+00, -2.879589338495771E+01,  1.771709697292430E-01,
2459641.771634074, A.D. 2022-Mar-03 06:31:09.1840, -1.435558709227875E+08,  4.644992435180484E+07,  3.145899610887095E+04, -9.721059733363376E+00, -2.879767467076356E+01,  1.771701348727888E-01,
2459641.782050741, A.D. 2022-Mar-03 06:46:09.1840, -1.435646175351351E+08,  4.642400564337765E+07,  3.161844884070382E+04, -9.715856539153911E+00, -2.879945500707441E+01,  1.771692740958244E-01,
2459641.792467407, A.D. 2022-Mar-03 07:01:09.1840, -1.435733594644651E+08,  4.639808533307507E+07,  3.177790078620985E+04, -9.710653027712606E+00, -2.880123439383565E+01,  1.771683873861960E-01,
2459641.802884074, A.D. 2022-Mar-03 07:16:09.1840, -1.435820967104921E+08,  4.637216342175174E+07,  3.193735192202777E+04, -9.705449199175490E+00, -2.880301283101875E+01,  1.771674747394574E-01,
2459641.813300741, A.D. 2022-Mar-03 07:31:09.1840, -1.435908292729308E+08,  4.634623991026227E+07,  3.209680222481862E+04, -9.700245053817275E+00, -2.880479031881579E+01,  1.771665361824439E-01,
2459641.823717407, A.D. 2022-Mar-03 07:46:09.1840, -1.435995571514963E+08,  4.632031479946088E+07,  3.225625167131424E+04, -9.695040591862330E+00, -2.880656685729054E+01,  1.771655717084357E-01,
2459641.834134074, A.D. 2022-Mar-03 08:01:09.1840, -1.436082803459035E+08,  4.629438809020236E+07,  3.241570023793727E+04, -9.689835813462425E+00, -2.880834244564101E+01,  1.771645806190119E-01,
2459641.844550741, A.D. 2022-Mar-03 08:16:09.1840, -1.436169988558678E+08,  4.626845978334196E+07,  3.257514790056646E+04, -9.684630718760845E+00, -2.881011708385527E+01,  1.771635629904349E-01,
2459641.854967407, A.D. 2022-Mar-03 08:31:09.1840, -1.436257126811049E+08,  4.624252987973443E+07,  3.273459463460371E+04, -9.679425309067316E+00, -2.881189077279985E+01,  1.771625155482077E-01,
2459641.865384074, A.D. 2022-Mar-03 08:46:09.1840, -1.436344218213317E+08,  4.621659838023403E+07,  3.289404041228071E+04, -9.674219584143025E+00, -2.881366351217167E+01,  1.771614390875573E-01,
2459641.875800741, A.D. 2022-Mar-03 09:01:09.1840, -1.436431262762638E+08,  4.619066528569575E+07,  3.305348520963639E+04, -9.669013543059563E+00, -2.881543530174258E+01,  1.771603379702782E-01,
2459641.886217407, A.D. 2022-Mar-03 09:16:09.1840, -1.436518260456158E+08,  4.616473059697343E+07,  3.321292900838330E+04, -9.663807184217854E+00, -2.881720614318812E+01,  1.771592191666116E-01,
2459641.896634074, A.D. 2022-Mar-03 09:31:09.1840, -1.436605211291030E+08,  4.613879431492151E+07,  3.337237178825960E+04, -9.658600510509210E+00, -2.881897603367094E+01,  1.771580717446675E-01,
2459641.907050741, A.D. 2022-Mar-03 09:46:09.1840, -1.436692115264427E+08,  4.611285644039668E+07,  3.353181351990998E+04, -9.653393522859837E+00, -2.882074497232210E+01,  1.771568914119221E-01,
2459641.917467407, A.D. 2022-Mar-03 10:01:09.1840, -1.436778972373512E+08,  4.608691697425480E+07,  3.369125417953357E+04, -9.648186218333928E+00, -2.882251296030214E+01,  1.771556907553418E-01,
2459641.927884074, A.D. 2022-Mar-03 10:16:09.1840, -1.436865782615432E+08,  4.606097591735155E+07,  3.385069374858961E+04, -9.642978597942241E+00, -2.882427999777802E+01,  1.771544664293341E-01,
2459641.938300741, A.D. 2022-Mar-03 10:31:09.1840, -1.436952545987351E+08,  4.603503327054217E+07,  3.401013220409676E+04, -9.637770662696227E+00, -2.882604608490843E+01,  1.771532160838660E-01,
2459641.948717407, A.D. 2022-Mar-03 10:46:09.1840, -1.437039262486437E+08,  4.600908903468225E+07,  3.416956952258572E+04, -9.632562412715551E+00, -2.882781122129074E+01,  1.771519396750563E-01,
2459641.959134074, A.D. 2022-Mar-03 11:01:09.1840, -1.437125932109857E+08,  4.598314321062741E+07,  3.432900568062998E+04, -9.627353848157357E+00, -2.882957540685236E+01,  1.771506372011178E-01,
2459641.969550741, A.D. 2022-Mar-03 11:16:09.1840, -1.437212554854781E+08,  4.595719579923350E+07,  3.448844065476023E+04, -9.622144969213311E+00, -2.883133864142062E+01,  1.771493086335898E-01,
2459641.979967407, A.D. 2022-Mar-03 11:31:09.1840, -1.437299130718380E+08,  4.593124680135651E+07,  3.464787442145497E+04, -9.616935776070690E+00, -2.883310092478683E+01,  1.771479539490137E-01,
2459641.990384074, A.D. 2022-Mar-03 11:46:09.1840, -1.437385659697828E+08,  4.590529621785261E+07,  3.480730695722811E+04, -9.611726268928713E+00, -2.883486225673737E+01,  1.771465731068016E-01,
2459642.000800741, A.D. 2022-Mar-03 12:01:09.1840, -1.437472141790298E+08,  4.587934404957780E+07,  3.496673823855817E+04, -9.606516447779368E+00, -2.883662263798626E+01,  1.771451662402050E-01,
2459642.011217407, A.D. 2022-Mar-03 12:16:09.1840, -1.437558576992966E+08,  4.585339029738783E+07,  3.512616824201122E+04, -9.601306312784288E+00, -2.883838206828454E+01,  1.771437333098635E-01,
2459642.021634074, A.D. 2022-Mar-03 12:31:09.1840, -1.437644965303007E+08,  4.582743496213846E+07,  3.528559694416821E+04, -9.596095864120844E+00, -2.884014054765033E+01,  1.771422743173030E-01,
2459642.032050741, A.D. 2022-Mar-03 12:46:09.1840, -1.437731306717599E+08,  4.580147804468560E+07,  3.544502432155050E+04, -9.590885101961788E+00, -2.884189807607897E+01,  1.771407892692718E-01,
2459642.042467407, A.D. 2022-Mar-03 13:01:09.1840, -1.437817601233921E+08,  4.577551954588518E+07,  3.560445035067759E+04, -9.585674026467879E+00, -2.884365465347297E+01,  1.771392781540122E-01,
2459642.052884074, A.D. 2022-Mar-03 13:16:09.1840, -1.437903848849154E+08,  4.574955946659304E+07,  3.576387500813790E+04, -9.580462637806171E+00, -2.884541027975868E+01,  1.771377409640067E-01,
2459642.063300741, A.D. 2022-Mar-03 13:31:09.1840, -1.437990049560481E+08,  4.572359780766530E+07,  3.592329827043414E+04, -9.575250936147162E+00, -2.884716495484856E+01,  1.771361776851954E-01,
2459642.073717407, A.D. 2022-Mar-03 13:46:09.1840, -1.438076203365085E+08,  4.569763456995801E+07,  3.608272011409514E+04, -9.570038921637797E+00, -2.884891867872297E+01,  1.771345883309685E-01,
2459642.084134074, A.D. 2022-Mar-03 14:01:09.1840, -1.438162310260151E+08,  4.567166975432735E+07,  3.624214051561430E+04, -9.564826594447842E+00, -2.885067145132810E+01,  1.771329728840225E-01,
2459642.094550741, A.D. 2022-Mar-03 14:16:09.1840, -1.438248370242866E+08,  4.564570336162943E+07,  3.640155945155397E+04, -9.559613954750050E+00, -2.885242327256745E+01,  1.771313313341452E-01,
2459642.104967407, A.D. 2022-Mar-03 14:31:09.1840, -1.438334383310418E+08,  4.561973539272055E+07,  3.656097689840011E+04, -9.554401002697890E+00, -2.885417414238846E+01,  1.771296636848003E-01,
2459642.115384074, A.D. 2022-Mar-03 14:46:09.1840, -1.438420349459996E+08,  4.559376584845702E+07,  3.672039283264056E+04, -9.549187738454780E+00, -2.885592406074725E+01,  1.771279699267652E-01,
2459642.125800741, A.D. 2022-Mar-03 15:01:09.1840, -1.438506268688791E+08,  4.556779472969510E+07,  3.687980723082647E+04, -9.543974162174202E+00, -2.885767302762861E+01,  1.771262500649726E-01,
2459642.136217407, A.D. 2022-Mar-03 15:16:09.1840, -1.438592140993997E+08,  4.554182203729123E+07,  3.703922006941587E+04, -9.538760274042868E+00, -2.885942104285406E+01,  1.771245040744738E-01,
2459642.146634074, A.D. 2022-Mar-03 15:31:09.1840, -1.438677966372806E+08,  4.551584777210198E+07,  3.719863132488169E+04, -9.533546074230559E+00, -2.886116810635666E+01,  1.771227319445412E-01,
2459642.157050741, A.D. 2022-Mar-03 15:46:09.1840, -1.438763744822415E+08,  4.548987193498385E+07,  3.735804097373784E+04, -9.528331562891610E+00, -2.886291421804324E+01,  1.771209336717465E-01,
2459642.167467407, A.D. 2022-Mar-03 16:01:09.1840, -1.438849476340021E+08,  4.546389452679357E+07,  3.751744899242371E+04, -9.523116740228771E+00, -2.886465937778517E+01,  1.771191092366120E-01,
2459642.177884074, A.D. 2022-Mar-03 16:16:09.1840, -1.438935160922823E+08,  4.543791554838794E+07,  3.767685535739549E+04, -9.517901606411330E+00, -2.886640358541196E+01,  1.771172586145013E-01,
2459642.188300741, A.D. 2022-Mar-03 16:31:09.1840, -1.439020798568021E+08,  4.541193500062421E+07,  3.783626004500315E+04, -9.512686161706485E+00, -2.886814684039668E+01,  1.771153817286581E-01,
2459642.198717407, A.D. 2022-Mar-03 16:46:09.1840, -1.439106389272817E+08,  4.538595288435932E+07,  3.799566303172521E+04, -9.507470406107654E+00, -2.886988914346445E+01,  1.771134786937054E-01,
2459642.209134074, A.D. 2022-Mar-03 17:01:09.1840, -1.439191933034414E+08,  4.535996920044990E+07,  3.815506429401785E+04, -9.502254339660995E+00, -2.887163049512835E+01,  1.771115496030529E-01,
2459642.219550741, A.D. 2022-Mar-03 17:16:09.1840, -1.439277429850014E+08,  4.533398394975220E+07,  3.831446380842663E+04, -9.497037962553884E+00, -2.887337089517024E+01,  1.771095944205445E-01,
2459642.229967407, A.D. 2022-Mar-03 17:31:09.1840, -1.439362879716825E+08,  4.530799713312282E+07,  3.847386155148782E+04, -9.491821275018305E+00, -2.887511034321072E+01,  1.771076130885856E-01,
2459642.240384074, A.D. 2022-Mar-03 17:46:09.1840, -1.439448282632050E+08,  4.528200875141865E+07,  3.863325749961287E+04, -9.486604277287787E+00, -2.887684883922681E+01,  1.771056056067462E-01,
2459642.250800741, A.D. 2022-Mar-03 18:01:09.1840, -1.439533638592901E+08,  4.525601880549642E+07,  3.879265162929893E+04, -9.481386969564612E+00, -2.887858638335212E+01,  1.771035719854339E-01,
2459642.261217407, A.D. 2022-Mar-03 18:16:09.1840, -1.439618947596588E+08,  4.523002729621299E+07,  3.895204391698353E+04, -9.476169351907274E+00, -2.888032297530352E+01,  1.771015122004762E-01,
2459642.271634074, A.D. 2022-Mar-03 18:31:09.1840, -1.439704209640321E+08,  4.520403422442529E+07,  3.911143433915451E+04, -9.470951424487341E+00, -2.888205861498544E+01,  1.770994262424885E-01,
2459642.282050741, A.D. 2022-Mar-03 18:46:09.1840, -1.439789424721314E+08,  4.517803959099045E+07,  3.927082287223265E+04, -9.465733187470409E+00, -2.888379330228905E+01,  1.770973140969616E-01,
2459642.292467407, A.D. 2022-Mar-03 19:01:09.1840, -1.439874592836781E+08,  4.515204339676569E+07,  3.943020949261449E+04, -9.460514641007023E+00, -2.888552703719881E+01,  1.770951757680006E-01,
2459642.302884074, A.D. 2022-Mar-03 19:16:09.1840, -1.439959713983939E+08,  4.512604564260810E+07,  3.958959417679533E+04, -9.455295785282416E+00, -2.888725981958694E+01,  1.770930112416238E-01,
2459642.313300741, A.D. 2022-Mar-03 19:31:09.1840, -1.440044788160004E+08,  4.510004632937501E+07,  3.974897690116800E+04, -9.450076620458990E+00, -2.888899164937528E+01,  1.770908204989272E-01,
2459642.323717407, A.D. 2022-Mar-03 19:46:09.1840, -1.440129815362194E+08,  4.507404545792389E+07,  3.990835764208995E+04, -9.444857146715165E+00, -2.889072252644918E+01,  1.770886035394437E-01,
2459642.334134074, A.D. 2022-Mar-03 20:01:09.1840, -1.440214795587732E+08,  4.504804302911210E+07,  4.006773637603223E+04, -9.439637364215635E+00, -2.889245245072964E+01,  1.770863603465997E-01,
2459642.344550741, A.D. 2022-Mar-03 20:16:09.1840, -1.440299728833838E+08,  4.502203904379729E+07,  4.022711307931878E+04, -9.434417273116379E+00, -2.889418142218686E+01,  1.770840909201663E-01,
2459642.354967407, A.D. 2022-Mar-03 20:31:09.1840, -1.440384615097736E+08,  4.499603350283694E+07,  4.038648772838712E+04, -9.429196873579549E+00, -2.889590944075414E+01,  1.770817952522155E-01,
2459642.365384074, A.D. 2022-Mar-03 20:46:09.1840, -1.440469454376650E+08,  4.497002640708875E+07,  4.054586029957235E+04, -9.423976165776144E+00, -2.889763650637816E+01,  1.770794733469980E-01,
2459642.375800741, A.D. 2022-Mar-03 21:01:09.1840, -1.440554246667808E+08,  4.494401775741033E+07,  4.070523076930642E+04, -9.418755149854951E+00, -2.889936261899164E+01,  1.770771251886316E-01,
2459642.386217407, A.D. 2022-Mar-03 21:16:09.1840, -1.440638991968437E+08,  4.491800755465944E+07,  4.086459911392629E+04, -9.413533825997646E+00, -2.890108777854232E+01,  1.770747507734445E-01,
2459642.396634074, A.D. 2022-Mar-03 21:31:09.1840, -1.440723690275764E+08,  4.489199579969391E+07,  4.102396530978754E+04, -9.408312194355354E+00, -2.890281198494267E+01,  1.770723500934235E-01,
